customer_index,age,job,marital,education,xac_suat_dong_y
34811,30,services,married,high.school,0.28232081221496996
22158,48,admin.,married,high.school,0.28228781591801444
9080,32,housemaid,single,high.school,0.28213880893403986
35222,29,blue-collar,single,basic.4y,0.2821218838555229
32202,53,admin.,married,high.school,0.28201368091363277
13622,29,blue-collar,married,basic.9y,0.28200581016027604
19893,37,technician,married,professional.course,0.2818665478654319
27555,34,admin.,married,university.degree,0.28183072327115044
33144,33,blue-collar,married,basic.4y,0.281823907456979
29059,43,blue-collar,married,high.school,0.28159087607643785
17798,53,blue-collar,divorced,basic.4y,0.2815247602314453
28688,29,blue-collar,single,basic.9y,0.28148838292979533
16205,40,blue-collar,married,high.school,0.2814711563983977
26851,30,self-employed,married,professional.course,0.2814487036691126
29321,40,services,divorced,high.school,0.2814328204747375
13894,24,blue-collar,married,basic.9y,0.28131924719941703
25560,36,admin.,divorced,high.school,0.28131922451010083
16530,37,entrepreneur,married,university.degree,0.2813139285958333
34452,45,blue-collar,married,basic.9y,0.28127765191231835
17992,48,entrepreneur,married,basic.9y,0.2811988698205651
13358,39,admin.,married,basic.9y,0.28117880390920974
34638,54,self-employed,divorced,professional.course,0.2810734089610913
31800,35,services,single,high.school,0.28099712856149334
31285,36,blue-collar,married,basic.9y,0.28099544731590653
34605,31,blue-collar,single,basic.9y,0.2809844174575043
30540,27,technician,single,university.degree,0.2809364933988381
20251,30,technician,single,university.degree,0.280904316716886
26004,35,admin.,married,professional.course,0.2808170527314222
26609,53,management,married,high.school,0.28081690658370667
27482,43,technician,married,university.degree,0.28063856809126925
23353,56,admin.,married,university.degree,0.2805871199022297
30671,44,services,married,high.school,0.2805714278770598
16376,41,blue-collar,single,basic.6y,0.28057073325315846
15736,37,technician,divorced,professional.course,0.2805490292559869
31832,32,blue-collar,married,basic.9y,0.2805286603193525
18222,31,admin.,married,high.school,0.2803872808536698
15689,37,blue-collar,single,basic.6y,0.28036074687941387
14828,29,admin.,single,university.degree,0.2803383211725124
22091,29,admin.,single,university.degree,0.2803177059142713
4018,25,services,married,high.school,0.28030505480713414
31793,45,technician,married,professional.course,0.28026188863016616
31785,45,technician,married,professional.course,0.28026188863016616
23463,43,admin.,married,university.degree,0.28009431221700964
16988,58,blue-collar,married,basic.4y,0.280043810417137
15789,55,admin.,married,university.degree,0.2799471004650476
22039,36,admin.,married,university.degree,0.2797942251400494
12749,34,admin.,married,university.degree,0.2797780422229351
21239,34,admin.,married,university.degree,0.27976668288828876
22738,42,admin.,divorced,university.degree,0.2797632302829231
34225,29,admin.,married,university.degree,0.2797555458908121
32645,32,admin.,married,high.school,0.27967102426397905
13167,24,services,single,professional.course,0.2796621917896394
13172,24,services,single,professional.course,0.2796621917896394
1011,28,admin.,single,university.degree,0.27963629647313243
13834,30,services,married,high.school,0.2796114929730526
26151,36,admin.,single,university.degree,0.2795696355251193
28808,28,technician,single,professional.course,0.27951253044665975
27493,42,technician,single,professional.course,0.2792666041537404
26949,55,admin.,married,basic.9y,0.27925274296526026
20286,34,admin.,single,university.degree,0.27924930757979394
35395,45,entrepreneur,divorced,university.degree,0.27872863421959465
19076,30,technician,married,professional.course,0.27870440479318054
11509,45,entrepreneur,married,basic.9y,0.27866560781613686
19394,32,admin.,single,university.degree,0.2786117333285036
24667,53,management,married,university.degree,0.27860245851050175
29554,33,services,married,high.school,0.2785387327734463
20029,34,entrepreneur,married,university.degree,0.2784917284800939
23162,54,admin.,married,university.degree,0.2784370549651223
23113,54,admin.,married,university.degree,0.2784370549651223
26306,36,admin.,married,high.school,0.27836641071602597
12390,34,technician,single,university.degree,0.27830507006666005
9827,39,unemployed,married,professional.course,0.2782246918191104
28133,31,technician,married,professional.course,0.2781827759928704
31042,34,housemaid,married,high.school,0.2781420103663934
31313,35,admin.,single,university.degree,0.2781378932343441
34101,32,technician,married,high.school,0.2780891070370604
6951,28,entrepreneur,married,basic.9y,0.2780716553395706
17532,37,admin.,married,university.degree,0.27798940379140274
31910,32,technician,single,professional.course,0.27790402311183426
13004,28,services,married,high.school,0.27790341427083676
31283,28,admin.,married,high.school,0.2778988605576851
12453,30,services,married,high.school,0.2778649255179327
4295,34,blue-collar,single,basic.9y,0.27774647583539486
21131,49,admin.,married,basic.9y,0.2776882625258782
7496,41,admin.,divorced,high.school,0.2776229398434124
19420,43,admin.,single,university.degree,0.2774963657056182
11530,50,blue-collar,married,basic.9y,0.2772944463027276
27035,32,admin.,single,university.degree,0.277231876311869
26232,44,technician,single,university.degree,0.27697773520933067
19461,32,technician,married,university.degree,0.276882899481326
33481,32,management,single,university.degree,0.27682122757575384
30951,44,management,married,university.degree,0.2764992555770108
12132,44,technician,married,university.degree,0.2764334693460808
14609,31,admin.,single,university.degree,0.2764151856294178
34438,26,self-employed,married,high.school,0.27636111226455007
31652,28,admin.,divorced,university.degree,0.276357651481239
12687,46,blue-collar,married,basic.6y,0.27630447901392147
3131,45,housemaid,married,basic.6y,0.27616531095953323
30865,37,management,single,university.degree,0.2761561811021359
18666,54,admin.,married,university.degree,0.27612126972485074
35047,39,admin.,married,university.degree,0.27597954418154624
17394,57,technician,married,professional.course,0.27597305123999577
14786,45,management,married,university.degree,0.27593771239879666
20378,31,unemployed,single,university.degree,0.2758787256401192
28674,54,blue-collar,married,basic.4y,0.2758062845655902
22455,48,blue-collar,married,basic.9y,0.2758004469865686
27201,52,retired,married,university.degree,0.2757941772727358
31742,41,blue-collar,married,basic.6y,0.2757836622252977
26440,38,admin.,single,university.degree,0.2757068652073478
19602,38,admin.,married,university.degree,0.27549901667110144
19599,38,admin.,married,university.degree,0.27549901667110144
27435,43,technician,single,high.school,0.2754563382946786
32667,52,blue-collar,married,basic.9y,0.275427852307174
26993,42,management,married,high.school,0.27533787678607013
23383,52,admin.,married,university.degree,0.2753276374598237
27311,51,self-employed,married,university.degree,0.2753244512755744
34064,41,blue-collar,married,basic.4y,0.2753010799901385
31571,36,admin.,single,high.school,0.27509871965264326
13320,37,blue-collar,married,basic.6y,0.27509726997061323
14545,25,admin.,single,high.school,0.27498911497492246
14266,35,self-employed,married,university.degree,0.2749358937425184
35552,29,technician,single,professional.course,0.27487544851923007
27297,31,admin.,single,university.degree,0.2748414318376649
16826,58,blue-collar,married,basic.9y,0.27480366397992984
20879,45,admin.,married,high.school,0.2746908610239622
25725,32,technician,married,university.degree,0.2746513370802227
16564,25,blue-collar,single,basic.9y,0.27450241135752745
16616,39,blue-collar,single,university.degree,0.2744869989907951
25492,38,admin.,married,high.school,0.27443234374716313
13969,50,blue-collar,divorced,basic.9y,0.2743681370053336
4584,31,blue-collar,married,basic.9y,0.2743609262898412
11170,42,blue-collar,single,basic.6y,0.27434270041108966
15792,43,blue-collar,married,high.school,0.2742634712834838
13568,25,admin.,single,high.school,0.2742601251357816
29163,35,services,divorced,high.school,0.274228637993302
2397,38,technician,single,university.degree,0.274199228114192
26207,37,management,married,unknown,0.2741891870343528
19416,42,technician,married,professional.course,0.27413797096280557
15778,27,blue-collar,single,basic.9y,0.27412982737575975
26638,29,technician,single,professional.course,0.2741063435555321
13663,30,blue-collar,single,basic.9y,0.2740824405076807
34044,49,blue-collar,divorced,high.school,0.2740599125183824
19862,52,blue-collar,married,basic.9y,0.2740303470986528
12623,28,technician,divorced,university.degree,0.27400145941329657
33260,34,self-employed,single,university.degree,0.27399637207977456
29295,47,admin.,married,basic.9y,0.27398052852456134
16881,37,blue-collar,single,basic.9y,0.2739510734971195
18446,39,entrepreneur,married,high.school,0.27394631805971026
11744,55,unknown,married,basic.4y,0.2737564709465892
17070,27,admin.,married,university.degree,0.2737480772290794
13548,25,services,single,professional.course,0.27373536793408726
21730,30,admin.,single,university.degree,0.27362421322893005
25160,30,admin.,divorced,university.degree,0.27356187996687015
31082,37,blue-collar,married,basic.9y,0.27355475034210175
55,55,technician,married,professional.course,0.2735475620658791
21292,35,admin.,single,university.degree,0.2735273677830602
13560,30,admin.,married,high.school,0.27347928975492625
34972,39,blue-collar,married,basic.9y,0.2734407465367534
26619,51,admin.,divorced,high.school,0.27320765383526635
36145,34,admin.,married,university.degree,0.27313654913220925
14037,33,blue-collar,single,basic.6y,0.2731337107447828
16996,50,management,married,university.degree,0.2729778150623407
27510,51,admin.,divorced,basic.9y,0.27293094209216906
15478,24,blue-collar,single,basic.9y,0.2729005275493361
18483,34,technician,married,university.degree,0.27276694986307914
33485,27,technician,single,professional.course,0.2727648985388173
21090,54,self-employed,married,high.school,0.2726975673077893
17860,35,admin.,married,professional.course,0.27259174092338645
13653,39,blue-collar,married,university.degree,0.2725473385354162
31054,38,technician,married,university.degree,0.2725112599488016
8476,28,blue-collar,single,basic.9y,0.2724765403823599
14848,37,services,divorced,basic.9y,0.27241660557199443
32790,27,blue-collar,married,basic.9y,0.2723508689169844
15899,46,services,married,high.school,0.27233485116749145
29862,57,self-employed,married,basic.4y,0.27219329975024015
18248,23,services,single,high.school,0.27218190639027623
17025,25,technician,divorced,high.school,0.27210620077159375
33477,43,blue-collar,married,basic.4y,0.27208058490923054
33199,29,student,single,high.school,0.2720359527038442
22849,51,services,married,high.school,0.27197790679901623
34536,35,blue-collar,married,basic.9y,0.27193477109103253
28776,29,services,single,basic.9y,0.2717944427253621
22737,39,technician,married,professional.course,0.2717663824006238
9427,25,blue-collar,single,high.school,0.27169690220042225
17706,45,management,divorced,university.degree,0.27151968656148323
31816,39,blue-collar,married,basic.6y,0.2714393915041408
32292,43,services,divorced,professional.course,0.27138633256428485
31387,36,blue-collar,married,basic.9y,0.2712791526391
28854,43,management,married,university.degree,0.27126207844754313
17089,39,admin.,single,high.school,0.27113927715508745
14087,58,management,married,university.degree,0.2711364052210875
9932,36,technician,married,professional.course,0.2710414913784167
22965,54,blue-collar,married,basic.4y,0.27102447788895884
35079,53,services,married,university.degree,0.27087038848188577
14909,31,admin.,single,basic.9y,0.27083052162569876
33616,47,admin.,divorced,university.degree,0.27078490461499954
20996,47,admin.,married,high.school,0.27063845963513544
19145,36,self-employed,married,basic.9y,0.2705586886217403
26658,33,blue-collar,married,basic.4y,0.2705318071610236
31191,35,blue-collar,single,basic.9y,0.2703967676155301
21954,36,admin.,married,university.degree,0.2701235908342828
15679,46,management,single,university.degree,0.27004630968044696
14935,29,admin.,single,university.degree,0.2699588652013435
33669,36,blue-collar,divorced,basic.9y,0.2699542376399021
13878,41,services,married,professional.course,0.2699030953602311
2940,36,admin.,single,university.degree,0.26974664896377215
14226,43,services,divorced,high.school,0.26958133601183737
34034,31,blue-collar,divorced,high.school,0.26954419181097083
27432,38,technician,single,professional.course,0.26949923894246564
8436,29,admin.,single,university.degree,0.2694624541193696
35420,50,housemaid,married,basic.9y,0.2694536983962787
6205,31,management,single,university.degree,0.26937467205914917
18263,40,self-employed,single,university.degree,0.26932971395138533
20421,37,technician,married,professional.course,0.26931445174648816
15374,37,entrepreneur,single,professional.course,0.26926030445972565
7026,30,services,divorced,basic.9y,0.26915731409955557
23002,51,admin.,married,university.degree,0.26912851323347425
8964,48,blue-collar,married,basic.6y,0.2690876940966797
13104,33,admin.,married,high.school,0.2689762705250736
21348,38,technician,married,professional.course,0.2688973548874007
19251,33,admin.,single,university.degree,0.26873492212451494
21913,60,retired,married,university.degree,0.26870822210657275
35183,48,admin.,married,high.school,0.2685985268162486
22761,31,technician,married,university.degree,0.2684411781985416
6278,39,services,married,high.school,0.26828482087331496
34282,31,blue-collar,married,basic.9y,0.2682774072401887
35461,45,blue-collar,single,high.school,0.2680996740136673
13936,56,management,married,high.school,0.26796456585283457
28669,32,blue-collar,married,basic.9y,0.26782468729410774
19976,30,admin.,single,high.school,0.26776342392740415
20440,31,unemployed,single,university.degree,0.26773626324302713
15071,37,blue-collar,married,basic.4y,0.26761331672612054
33106,51,blue-collar,divorced,high.school,0.26755864903936294
25938,43,blue-collar,single,basic.6y,0.26742506269987953
6955,37,blue-collar,married,basic.9y,0.26738810113535766
17288,42,self-employed,married,basic.4y,0.2672217416663631
16510,47,self-employed,single,unknown,0.2671985512630327
15182,24,technician,single,basic.6y,0.2671129389805394
22949,43,technician,married,professional.course,0.26701374221105917
30815,33,admin.,single,high.school,0.2669283780752039
8374,40,blue-collar,married,basic.9y,0.26684174171667435
31821,42,services,single,high.school,0.2667746448409459
9750,54,management,married,university.degree,0.2666208300175339
30913,31,admin.,married,high.school,0.266573672779927
12015,51,management,married,university.degree,0.2665689296284427
33084,33,services,divorced,high.school,0.2665612031646965
40579,35,services,married,university.degree,0.26654461732427775
17155,60,retired,married,basic.6y,0.2665269048414503
17154,60,retired,married,basic.6y,0.2665269048414503
34187,32,blue-collar,single,high.school,0.26648392075539784
19484,46,blue-collar,married,basic.9y,0.26636637086128484
35894,59,self-employed,single,university.degree,0.2663543115605188
25201,55,entrepreneur,married,university.degree,0.2663362632282984
15693,46,blue-collar,single,basic.6y,0.26623217186038
20182,30,management,married,high.school,0.266228771982118
13629,51,admin.,married,professional.course,0.2661429109689857
24784,40,entrepreneur,married,basic.9y,0.26608161987764406
15041,29,admin.,single,university.degree,0.26589389158471294
26042,35,management,married,university.degree,0.2658569994539684
25346,37,management,married,university.degree,0.2658326795832266
24817,32,blue-collar,married,basic.9y,0.2658102956273697
16945,56,blue-collar,married,basic.4y,0.2658082614933402
20582,54,services,married,high.school,0.26567589914756273
30810,33,admin.,single,high.school,0.2655724683757496
30811,33,admin.,single,high.school,0.2655724683757496
33643,24,housemaid,married,basic.9y,0.2653413604590918
25052,29,technician,single,high.school,0.2652330970649426
16597,48,services,married,basic.9y,0.2652187965382719
17437,42,admin.,married,university.degree,0.26519797446206556
25943,42,admin.,married,university.degree,0.2651309864541905
31854,39,entrepreneur,married,basic.6y,0.265106650052249
34304,28,services,married,high.school,0.26508848687104886
16501,36,services,married,high.school,0.2650796325195622
24200,55,admin.,single,university.degree,0.26507551608224966
19509,29,technician,single,professional.course,0.2649762694390059
19934,38,technician,single,professional.course,0.2649618515317204
25650,31,admin.,single,high.school,0.2649365262665255
22981,45,admin.,divorced,university.degree,0.26493348671774714
16608,33,blue-collar,married,basic.9y,0.26487930214354277
13623,32,admin.,single,university.degree,0.2648778725273775
29731,60,blue-collar,married,basic.4y,0.2648688226211138
31361,37,services,married,high.school,0.26477384074594706
8714,38,technician,married,university.degree,0.2647274375417274
32381,37,services,single,professional.course,0.2646649981240977
8820,58,admin.,married,unknown,0.26465205157826616
19384,46,admin.,single,university.degree,0.264645532085976
18626,34,services,married,high.school,0.26459309386164287
33949,36,blue-collar,divorced,basic.9y,0.264549601957806
31244,29,blue-collar,married,basic.9y,0.26453623029533335
34364,32,self-employed,single,professional.course,0.26449214276645794
16712,48,services,married,basic.9y,0.26448808325414896
12558,41,entrepreneur,married,basic.4y,0.26435262839745977
31220,39,blue-collar,single,basic.4y,0.2643178302488909
35701,39,admin.,single,university.degree,0.2642890506870283
30659,38,admin.,married,university.degree,0.2641267361092328
14478,55,blue-collar,married,basic.4y,0.2640625258818185
11071,54,management,married,basic.6y,0.2639970497200256
12946,33,blue-collar,married,basic.9y,0.26392433963006096
11013,24,technician,single,professional.course,0.26388710714126856
14806,32,technician,married,university.degree,0.26387870920434664
8119,28,services,single,high.school,0.26386392247736923
16096,48,blue-collar,single,basic.4y,0.26381089824342063
33061,35,admin.,single,university.degree,0.2637213058194552
25881,31,blue-collar,single,high.school,0.2636894429971969
20951,47,admin.,married,university.degree,0.2636503470169263
9440,42,blue-collar,married,basic.9y,0.2636433186391546
16754,29,blue-collar,single,basic.6y,0.26362869849756604
10382,52,entrepreneur,married,university.degree,0.26360920692342116
32016,51,self-employed,married,high.school,0.26357008367277657
7696,39,entrepreneur,married,high.school,0.2635185135966048
26256,31,services,married,high.school,0.26336760124326225
13875,22,services,single,high.school,0.263287935420638
17656,46,self-employed,married,university.degree,0.2632499933402148
34405,38,services,single,high.school,0.2631029473272942
18244,37,entrepreneur,divorced,high.school,0.2630456365035387
35296,27,technician,single,professional.course,0.26302774480574453
29039,45,management,married,university.degree,0.2629987048393267
22848,31,admin.,single,university.degree,0.2629905292697023
26817,41,management,married,basic.9y,0.262920971933143
31845,48,admin.,divorced,university.degree,0.26288514478074965
30440,33,technician,married,professional.course,0.2628490038871541
9582,34,self-employed,married,university.degree,0.2628120270429073
19786,47,services,married,high.school,0.26274865998358304
26184,34,management,married,university.degree,0.2627183272923798
26427,31,entrepreneur,single,high.school,0.26264878769118777
31131,39,blue-collar,married,professional.course,0.26262794151159197
14108,43,admin.,divorced,high.school,0.2625262411779153
19167,35,technician,single,professional.course,0.2625117713210374
13216,36,admin.,married,university.degree,0.26245295046566647
16663,55,management,married,basic.9y,0.2624202059354529
14736,29,student,married,university.degree,0.26223137185615775
35431,25,admin.,single,university.degree,0.26221871312243183
25495,48,admin.,single,university.degree,0.26218291509818675
18898,57,retired,married,basic.4y,0.26211924398397163
18230,35,self-employed,single,university.degree,0.2620903029141737
26202,30,admin.,divorced,high.school,0.2620404132884324
32192,33,technician,married,professional.course,0.261944524973569
31146,39,blue-collar,divorced,basic.9y,0.26191799606964616
24862,29,admin.,single,university.degree,0.26189554565449447
26108,36,services,married,university.degree,0.2618194819194737
34848,24,blue-collar,married,basic.9y,0.26178290834585943
25710,51,admin.,married,university.degree,0.26172640127740565
23033,38,admin.,married,university.degree,0.26167622675397306
20644,36,admin.,single,university.degree,0.26166676929704197
14818,52,blue-collar,married,basic.4y,0.2616628931338615
17136,56,blue-collar,married,basic.9y,0.2615322995869012
32869,30,blue-collar,married,basic.4y,0.26141431148907013
35430,41,admin.,married,university.degree,0.26139929291680863
16402,59,retired,married,unknown,0.2613403433652743
31819,36,blue-collar,married,basic.9y,0.26129279347900364
30967,19,student,single,high.school,0.2612743186416084
14722,34,blue-collar,married,basic.9y,0.26116622258359623
17489,51,admin.,divorced,university.degree,0.261140259842004
27165,31,admin.,single,high.school,0.26103467604601194
19047,47,management,married,university.degree,0.2609886931065188
32015,30,blue-collar,married,basic.4y,0.26096556157446427
7959,28,blue-collar,single,high.school,0.26096507840556116
23454,40,admin.,married,university.degree,0.26083965690245015
33440,27,admin.,single,high.school,0.26073302707468327
16177,49,admin.,married,high.school,0.26070069072253405
14587,30,services,single,high.school,0.26066056043126723
14985,28,self-employed,single,high.school,0.2606248272049066
33999,48,blue-collar,married,basic.6y,0.26052333401055544
14328,28,admin.,single,basic.9y,0.26036554659019717
32816,24,services,married,high.school,0.26032414493483136
19117,49,admin.,married,university.degree,0.26026491458792733
36060,33,admin.,single,university.degree,0.26026037371940197
14506,29,entrepreneur,married,basic.4y,0.26025899319769336
21233,35,admin.,single,university.degree,0.26025249350115365
14562,34,admin.,single,university.degree,0.2602371132836193
20560,33,self-employed,married,university.degree,0.260225268771235
25582,54,housemaid,married,basic.9y,0.2601752357199757
11507,26,management,single,university.degree,0.2600787891107169
13686,31,technician,single,university.degree,0.2599922795353074
19623,30,admin.,married,university.degree,0.2599445622012099
16310,46,blue-collar,married,basic.4y,0.25988018663564
32189,36,entrepreneur,married,university.degree,0.2598488296761169
17935,37,admin.,single,high.school,0.25983073149245106
20278,55,retired,married,basic.9y,0.25970873115302434
13526,23,blue-collar,single,basic.9y,0.25942790825146994
15515,24,technician,single,professional.course,0.25940658256490523
29850,37,blue-collar,married,professional.course,0.25939981588820826
18883,32,admin.,single,university.degree,0.2593664093943384
24766,54,admin.,single,university.degree,0.25931922002846775
26583,39,admin.,married,high.school,0.2592226703832149
20938,52,services,married,basic.9y,0.2592010992041749
29804,33,admin.,single,university.degree,0.25919018889872414
18304,24,blue-collar,single,basic.9y,0.2589761888864413
35530,41,admin.,divorced,high.school,0.25892542497426557
27109,50,management,divorced,university.degree,0.2588480088216788
31028,36,admin.,single,high.school,0.2588407759599066
23346,57,retired,married,basic.4y,0.25878395247664066
14213,27,management,married,basic.9y,0.2587677808908602
34430,31,entrepreneur,single,university.degree,0.2587368329807764
34958,34,technician,divorced,professional.course,0.2586802581302858
14196,43,admin.,married,high.school,0.25866479422427574
13612,32,technician,single,university.degree,0.2584964225064135
13165,34,blue-collar,married,basic.9y,0.2584899842205545
25327,32,blue-collar,married,basic.9y,0.25846923486865275
34982,53,services,married,basic.6y,0.25846747567486494
19213,38,technician,married,professional.course,0.2584288504195306
20137,33,technician,married,high.school,0.2584236326070288
36192,48,technician,married,basic.6y,0.2583797806343206
7843,30,services,married,high.school,0.2583501163228433
31307,33,technician,single,professional.course,0.2581439432341305
12784,34,admin.,married,university.degree,0.2580790242243067
29904,34,blue-collar,married,basic.6y,0.2579116447945184
22742,42,technician,divorced,university.degree,0.25783599300975146
31137,31,services,married,high.school,0.25782965460973417
14025,30,admin.,married,university.degree,0.25781704069343037
8629,56,housemaid,married,basic.4y,0.25779625694362857
10026,37,admin.,single,university.degree,0.25778566522947804
20705,50,admin.,married,university.degree,0.2577424007766542
13923,54,blue-collar,divorced,high.school,0.2577324788107625
16588,36,admin.,divorced,high.school,0.25769939670939396
26282,32,technician,married,university.degree,0.2576489402689641
863,48,admin.,single,university.degree,0.25758519869947044
34476,40,blue-collar,married,basic.4y,0.2575825748286366
32941,25,student,single,high.school,0.2575763602020589
12515,39,admin.,married,high.school,0.25756421135884217
1924,34,blue-collar,married,basic.6y,0.2574522992570037
25244,56,admin.,married,university.degree,0.2573711190063651
35489,30,admin.,married,basic.9y,0.2572077214798828
19324,33,technician,single,professional.course,0.25720502916496885
32884,57,technician,married,high.school,0.2571970931351363
18176,57,management,married,unknown,0.25715363284121623
11029,50,management,married,university.degree,0.2570900638903259
13665,33,self-employed,married,basic.9y,0.2569311203667576
16980,22,blue-collar,married,basic.9y,0.2569030920689988
30098,55,services,divorced,professional.course,0.25688606164461897
29558,45,services,divorced,basic.9y,0.2568477763990874
14024,28,housemaid,married,high.school,0.2567401374216346
5712,31,blue-collar,married,basic.9y,0.2566028717415656
26754,52,technician,divorced,university.degree,0.25659460952694907
29552,36,technician,married,high.school,0.2565511798120533
20405,35,services,married,high.school,0.2564811326693638
17664,53,blue-collar,married,high.school,0.2564259398743699
12757,48,services,divorced,high.school,0.2562029414994703
20038,52,blue-collar,married,basic.4y,0.2561554409068294
26814,50,unemployed,married,high.school,0.25614329175737116
25585,33,technician,single,professional.course,0.2561400522820468
13553,34,blue-collar,divorced,basic.9y,0.25613705067098247
17278,59,admin.,married,unknown,0.2560667183972683
18581,38,self-employed,divorced,basic.9y,0.25600595004748916
33585,34,services,married,high.school,0.25594413545540173
23145,32,technician,single,professional.course,0.25589605221317824
16777,41,entrepreneur,single,high.school,0.25558347598240083
16778,41,entrepreneur,single,high.school,0.25558347598240083
9035,38,management,married,high.school,0.255553149165392
18707,52,admin.,married,university.degree,0.2555509493560936
31128,39,blue-collar,married,basic.6y,0.2554798563557698
18152,28,self-employed,married,university.degree,0.2554365654985648
25000,30,admin.,single,university.degree,0.2552766296248164
20116,31,admin.,married,university.degree,0.25513481179129555
34031,39,blue-collar,married,high.school,0.25511777154477433
31899,41,blue-collar,married,basic.4y,0.2551074973511342
13999,31,blue-collar,married,basic.6y,0.2550919241203566
14057,31,blue-collar,married,basic.6y,0.2550919241203566
17308,28,admin.,single,high.school,0.25508996366405134
31852,43,blue-collar,married,basic.9y,0.25508132235393827
12915,37,blue-collar,single,professional.course,0.2550812168205889
25810,32,admin.,single,high.school,0.25502678901322023
33996,34,management,married,university.degree,0.2548414875552497
12602,23,services,single,high.school,0.25482067565302124
7132,31,admin.,married,basic.9y,0.2546842221562205
19788,54,blue-collar,married,basic.9y,0.2546826313371025
15552,32,entrepreneur,single,university.degree,0.2546457212629759
31243,38,self-employed,married,basic.9y,0.2546315261914005
29274,51,blue-collar,married,basic.9y,0.2546043633794217
3360,27,unemployed,married,basic.9y,0.25458971834776906
21040,35,technician,married,professional.course,0.2545683826946678
34074,37,blue-collar,married,basic.6y,0.2545322950479678
24403,50,blue-collar,married,basic.9y,0.25452418018040296
15911,42,blue-collar,married,basic.4y,0.25447916087803474
20296,36,technician,married,professional.course,0.25443668777367173
13666,27,technician,married,professional.course,0.2544269428224817
27669,55,management,married,university.degree,0.2544237484185642
21908,44,blue-collar,married,basic.4y,0.25433195156658256
20060,50,admin.,married,high.school,0.254244966610848
27182,36,entrepreneur,divorced,high.school,0.2541306009069986
24264,48,management,married,university.degree,0.25394021098097747
17560,45,self-employed,divorced,university.degree,0.2538669093155485
30725,38,blue-collar,divorced,basic.9y,0.25375777077633
12655,42,blue-collar,married,basic.4y,0.2536955001365628
22854,44,self-employed,married,basic.9y,0.25353094392274156
16627,31,admin.,single,university.degree,0.2535248518715445
17586,27,admin.,married,high.school,0.2534849490576629
23971,53,management,married,university.degree,0.253284596453527
16560,30,blue-collar,married,basic.6y,0.2532292286524555
32274,40,blue-collar,married,basic.4y,0.25322335508713356
31152,43,blue-collar,married,basic.4y,0.2532177530305523
34331,40,admin.,divorced,high.school,0.2532052290823455
25022,34,technician,married,university.degree,0.25305010137374956
11079,33,admin.,married,high.school,0.2529572706427974
32581,31,admin.,married,university.degree,0.252926147833954
31847,32,admin.,divorced,high.school,0.25289909455245935
20672,42,admin.,married,university.degree,0.25286097496077464
29204,40,admin.,married,high.school,0.25283990238647525
11073,60,admin.,married,university.degree,0.25280586049429055
10948,38,blue-collar,single,university.degree,0.25279713013185373
31048,35,admin.,single,university.degree,0.2527701503385478
16228,28,technician,single,high.school,0.2527570922925785
25066,35,unemployed,single,university.degree,0.2526910777731672
28677,44,technician,divorced,professional.course,0.2524553092030843
20475,41,admin.,single,university.degree,0.2523780125883156
29830,37,blue-collar,married,basic.6y,0.2523747544819687
12722,44,admin.,married,high.school,0.25233595780159995
31575,30,services,single,high.school,0.2521215166548145
20824,48,technician,married,high.school,0.2520820537225299
23395,56,admin.,married,university.degree,0.25206578175249184
19979,58,self-employed,married,university.degree,0.2519656928140099
23280,41,technician,married,professional.course,0.25195587634357225
11849,45,blue-collar,married,basic.4y,0.25193167769039754
32694,30,blue-collar,married,basic.6y,0.25190352829586166
4791,59,retired,married,high.school,0.2518602776412993
19301,33,technician,married,high.school,0.25185783379248894
32415,31,admin.,married,high.school,0.2517673951546695
26066,56,management,divorced,university.degree,0.2516268271808068
11953,26,admin.,single,high.school,0.2516134479209381
21317,41,self-employed,married,university.degree,0.25160118098491435
35706,46,admin.,single,university.degree,0.2515387695070468
23269,36,technician,married,professional.course,0.2515007999895556
9643,33,technician,married,basic.9y,0.2514727656696805
20077,32,technician,married,high.school,0.2513950452511067
29872,38,services,married,high.school,0.2513767533146543
29920,34,blue-collar,married,basic.9y,0.2513753881390743
7040,29,entrepreneur,divorced,basic.9y,0.25128049755518594
26708,30,admin.,married,unknown,0.25122148365518737
8542,35,admin.,single,high.school,0.25116892461701645
22577,36,management,married,university.degree,0.25116403485275646
25549,48,admin.,married,university.degree,0.25099118749670174
29437,40,blue-collar,married,basic.6y,0.25098061869465554
17540,43,management,married,university.degree,0.2509593668984183
20605,36,admin.,married,university.degree,0.2509224371314074
31078,36,technician,married,professional.course,0.2508609256307863
26014,32,admin.,married,university.degree,0.25081520894192405
26809,30,technician,single,professional.course,0.25071136458215165
20819,34,admin.,single,university.degree,0.2506543830289065
34525,30,services,divorced,high.school,0.25058701001105893
35407,43,blue-collar,divorced,basic.9y,0.2504985661427519
32288,40,blue-collar,married,basic.6y,0.25040250070351544
17348,44,services,divorced,high.school,0.2503597847930494
33017,33,services,married,basic.9y,0.2503418730715586
19400,37,admin.,married,university.degree,0.2503241157841772
8038,38,blue-collar,married,basic.6y,0.2503139532811185
29851,52,entrepreneur,divorced,university.degree,0.2501799872457482
30675,37,admin.,married,basic.9y,0.2501536050578021
35070,41,blue-collar,married,high.school,0.2500290182869447
28993,41,blue-collar,married,basic.9y,0.24999386637549909
16021,59,retired,married,basic.4y,0.24997728270213007
